ID,CoverageField2A,CoverageField4B,CoverageField11A,SalesField2B,SalesField8,SalesField13,PersonalField4A,PersonalField9,PersonalField13,PersonalField24,PersonalField29,PersonalField34,PersonalField39,PersonalField44,PersonalField49,PersonalField54,PersonalField59,PersonalField64,PersonalField69,PersonalField74,PersonalField79,PropertyField1A,PropertyField8,PropertyField12,PropertyField17,PropertyField21B,PropertyField26A,PropertyField39B,GeographicField3A,GeographicField5B,GeographicField8A,GeographicField10B,GeographicField13A,GeographicField15B,GeographicField18A,GeographicField20B,GeographicField23A,GeographicField25B,GeographicField28A,GeographicField30B,GeographicField33A,GeographicField35B,GeographicField38A,GeographicField40B,GeographicField43A,GeographicField45B,GeographicField48A,GeographicField50B,GeographicField53A,GeographicField55B,GeographicField58A,GeographicField60B,TARGET
348740,7,10,23,19,29558,0,10,1,2,0,1,1,0,0,0,0,0,0,0,0,0,17,1,1,0,11,10,5,10,13,9,25,9,13,-1,15,-1,17,9,19,8,20,8,11,10,12,16,7,15,10,9,13,0
38435,2,2,17,14,10176,0,1,2,2,0,2,1,0,0,0,0,0,0,0,0,0,6,1,4,0,2,8,20,7,13,2,25,2,12,-1,16,-1,23,5,11,2,2,17,15,5,25,10,3,9,22,10,2,0
44691,11,17,3,3,46471,0,13,2,2,0,1,1,0,0,0,0,0,0,0,0,0,13,1,1,1,18,5,5,22,20,5,25,5,16,-1,20,-1,6,5,9,5,6,8,16,13,15,24,25,23,3,12,22,0
175691,4,3,6,24,60520,0,1,3,2,0,3,1,0,1,0,0,0,0,0,1,0,1,0,5,0,4,12,22,9,18,14,25,16,25,-1,1,-1,11,8,9,5,4,6,22,1,19,13,23,23,5,12,16,0
176042,3,3,14,24,15396,0,-1,1,2,0,2,1,0,0,0,0,0,0,0,0,0,10,0,4,0,3,9,16,3,25,13,25,14,23,-1,5,-1,4,11,13,1,1,4,12,21,18,1,18,8,20,24,4,0
213617,13,20,2,24,28045,0,-1,2,2,0,2,1,0,0,0,0,0,0,0,0,0,2,0,4,0,20,17,4,22,14,24,25,25,25,-1,13,-1,8,4,3,11,9,4,21,12,12,14,8,19,9,13,23,0
50626,14,20,5,8,3635,0,16,2,2,0,2,1,0,0,0,0,0,0,0,0,0,21,0,2,0,21,21,7,18,13,2,25,1,4,-1,15,-1,16,9,17,25,23,6,4,3,24,24,24,23,2,13,17,0
280600,8,12,8,2,59531,0,4,3,2,0,2,1,0,0,0,0,0,0,0,0,0,10,1,4,1,13,3,3,8,13,2,25,2,5,-1,4,-1,11,12,22,17,22,16,6,9,4,12,17,15,21,14,17,0
185713,4,5,12,9,13045,0,3,3,2,0,2,1,0,0,0,0,0,0,0,0,0,14,1,4,1,5,11,18,6,13,2,25,2,8,-1,3,-1,23,10,23,5,1,13,8,1,6,6,8,11,20,18,10,0
408559,7,10,4,13,47532,0,6,2,2,0,2,1,0,0,0,0,0,0,0,0,0,9,1,4,1,11,4,11,15,13,1,25,2,2,-1,1,-1,20,14,24,11,12,16,5,10,5,10,8,11,21,6,1,0
243237,5,7,5,7,39710,0,9,2,2,0,1,1,0,0,0,0,0,0,0,0,0,15,1,1,0,8,3,11,9,17,5,25,5,11,-1,23,-1,12,6,16,5,15,8,21,12,18,15,8,15,21,8,6,1
110916,13,20,2,8,4598,0,4,2,2,0,2,1,0,0,0,0,0,0,0,0,0,9,0,4,0,21,14,21,21,13,11,25,11,19,-1,13,-1,2,8,1,5,3,2,1,9,6,21,14,25,3,10,18,0
342850,8,14,3,19,10189,0,12,2,2,0,2,1,0,0,0,0,0,0,0,0,0,4,0,4,0,14,1,3,14,13,2,25,2,2,-1,2,-1,20,23,17,18,24,21,3,8,5,17,11,17,18,20,14,0
344655,13,20,5,15,62144,0,5,2,2,0,1,1,0,0,0,0,0,0,0,0,0,15,1,2,2,21,10,11,18,17,6,25,5,18,-1,24,-1,19,10,13,10,23,17,15,12,9,23,23,23,3,6,24,1
343497,25,25,1,3,50559,0,10,3,2,0,2,1,0,0,0,0,0,0,0,0,0,9,1,2,2,25,9,2,11,13,1,25,2,2,-1,9,-1,20,10,12,14,25,17,5,10,4,18,18,21,10,14,15,0
191520,6,9,9,4,37171,0,-1,3,2,0,2,1,0,0,0,0,0,0,0,0,0,3,0,4,1,10,14,15,3,13,2,25,2,2,-1,3,-1,15,12,3,13,22,5,2,10,21,5,1,3,25,12,2,0
13899,4,3,13,25,47272,1,9,2,2,0,2,1,0,0,0,0,0,0,0,0,0,10,0,4,0,4,15,25,10,13,25,25,25,20,-1,13,-1,4,6,16,3,2,6,21,17,8,20,22,23,3,14,8,0
209586,9,14,3,18,67087,0,-1,2,2,0,2,1,0,0,0,0,0,0,0,0,0,14,0,2,1,14,20,19,20,13,2,25,2,15,-1,13,-1,24,20,21,14,24,15,12,3,25,23,24,22,2,12,24,0
54947,13,19,5,25,23111,0,18,2,2,0,1,1,0,0,0,0,0,0,0,0,0,4,1,4,1,20,13,20,6,23,14,25,15,20,-1,2,-1,10,9,2,2,11,3,1,22,21,4,10,14,19,14,5,0
276643,5,7,10,11,61905,0,9,2,2,0,1,1,0,0,0,0,0,0,0,0,0,16,1,1,0,7,7,3,14,13,9,25,9,8,-1,8,-1,17,5,21,9,16,10,23,11,13,18,12,15,13,7,19,1
433484,18,25,4,4,40456,0,21,2,2,0,1,1,0,0,0,0,0,0,0,0,0,13,1,1,1,23,13,9,17,13,9,25,9,8,-1,12,-1,17,9,15,10,19,12,19,9,9,22,23,21,12,14,21,0
256720,10,16,3,3,6991,0,9,2,2,0,2,1,0,0,0,0,0,0,0,0,0,3,0,4,0,17,6,22,11,13,2,25,2,3,-1,4,-1,15,3,2,13,3,6,8,9,5,9,2,10,23,15,9,0
68322,22,24,3,4,38612,0,5,3,2,0,2,1,0,0,0,0,0,0,0,0,0,2,0,4,1,24,5,2,22,22,18,25,18,25,-1,2,-1,18,7,2,7,2,3,11,4,16,23,22,24,1,8,22,0
129241,5,6,11,24,41347,0,5,2,2,0,2,1,0,0,0,0,0,0,0,0,0,7,0,4,1,7,13,18,14,24,14,25,15,22,-1,8,-1,10,11,4,7,10,7,16,24,18,16,11,20,5,17,5,0
153133,25,25,1,20,32870,0,-1,2,2,0,2,1,0,0,0,0,0,0,0,0,0,6,0,4,0,25,9,5,24,14,24,25,24,24,-1,17,-1,21,5,4,17,14,8,23,11,11,24,24,24,1,9,22,0
34193,3,2,7,17,66949,0,3,2,2,0,2,1,0,0,0,0,0,0,0,0,0,8,1,4,1,2,8,17,1,13,2,25,2,3,-1,13,-1,25,17,15,5,2,10,6,2,22,8,6,8,24,22,1,1
323585,6,8,5,20,59058,0,2,3,2,0,1,1,0,0,0,0,0,0,0,0,0,4,1,3,0,8,3,10,12,18,5,25,5,17,-1,24,-1,19,9,11,7,11,13,22,12,8,14,5,16,14,12,14,0
52618,4,3,6,8,21330,0,25,2,2,0,1,1,0,0,0,0,0,0,0,0,0,8,1,4,0,4,11,20,12,21,5,25,5,16,-1,19,-1,8,4,10,7,16,8,17,11,16,19,15,18,9,4,16,0
144833,10,16,7,12,20522,0,16,1,2,0,2,1,0,0,0,0,0,0,0,0,0,5,1,2,0,17,13,24,4,13,1,25,2,1,-1,14,-1,18,10,21,10,21,9,23,7,22,13,13,15,15,16,1,1
205475,5,7,11,22,18675,0,10,2,2,0,1,1,0,0,0,0,0,0,0,0,0,4,1,4,0,7,7,24,12,22,15,25,16,25,-1,2,-1,7,18,8,4,1,8,21,2,22,12,12,18,9,16,18,0
380962,3,2,15,18,42016,0,13,2,2,0,1,1,0,0,0,0,0,0,0,0,0,17,0,2,0,3,9,20,6,13,2,25,2,3,-1,2,-1,20,11,25,25,21,20,3,9,4,11,18,13,20,24,9,1
256496,3,2,7,17,18669,1,3,2,2,0,2,1,0,0,0,0,0,0,0,0,0,25,0,1,0,3,8,15,2,13,11,25,10,16,-1,13,-1,1,5,16,4,17,13,17,9,12,12,2,17,9,12,1,0
49376,11,17,3,8,30089,0,14,2,2,0,1,1,0,0,0,0,0,0,0,0,0,14,1,1,1,18,7,9,11,16,6,25,5,17,-1,25,-1,7,6,10,7,14,10,15,10,9,25,25,25,1,10,9,0
149351,4,4,13,23,62362,0,10,3,2,0,1,1,0,0,0,0,0,0,0,0,0,2,1,4,0,4,8,25,11,23,6,25,5,23,-1,17,-1,21,4,3,5,4,2,10,10,1,13,23,19,9,16,9,0
210050,5,6,5,21,39527,0,18,2,2,0,2,1,0,0,0,0,0,0,0,0,0,13,0,4,0,7,11,13,13,14,25,25,24,24,-1,15,-1,21,13,8,7,6,7,25,12,11,19,13,20,6,4,20,0
8807,5,7,11,23,19311,0,25,1,2,0,1,1,0,0,0,0,0,0,0,0,0,11,1,4,1,7,10,12,3,24,14,25,15,22,-1,6,-1,10,16,13,1,5,5,11,21,18,4,20,11,18,17,4,0
147986,4,13,12,14,50140,0,22,2,2,0,1,1,0,0,0,0,0,0,0,0,0,3,1,4,0,5,12,19,6,23,14,25,15,23,-1,2,-1,7,12,4,2,11,5,11,2,22,2,9,10,17,25,11,0
312673,6,8,25,9,66986,0,11,3,2,0,2,1,0,0,0,0,0,0,0,0,0,12,1,2,0,8,10,8,9,13,2,25,2,5,-1,10,-1,14,12,17,10,13,15,9,6,1,15,7,12,16,14,8,0
192469,12,19,6,13,39716,0,15,2,2,0,1,1,0,0,0,0,0,0,0,0,0,1,1,4,1,20,25,16,18,24,14,25,15,22,-1,9,-1,4,1,2,10,8,1,2,20,20,20,20,22,4,10,19,1
47912,6,8,5,24,20479,0,-1,3,2,0,2,1,0,0,0,0,0,0,0,0,0,13,0,4,0,8,20,25,11,25,14,25,14,22,-1,6,-1,10,12,14,10,8,8,12,22,20,16,19,21,2,8,18,0
232634,7,10,9,13,46908,0,13,2,2,1,3,1,0,1,0,0,0,0,0,1,0,23,0,3,0,11,4,10,5,17,5,25,5,17,-1,24,-1,13,8,22,4,19,11,17,12,8,16,8,15,13,12,1,0
164479,15,21,2,8,48895,0,7,2,2,0,1,1,0,0,0,0,0,0,0,0,0,4,1,3,0,22,13,15,19,22,5,25,4,11,-1,25,-1,18,10,25,11,16,25,20,12,14,18,21,23,21,8,19,0
60204,7,12,4,17,14714,0,7,2,2,0,2,1,0,0,0,0,0,0,0,0,0,5,0,4,1,12,5,23,25,21,18,25,18,25,-1,3,-1,18,2,14,17,4,7,1,4,13,21,20,23,2,11,22,0
69481,3,10,14,17,57464,0,13,2,2,0,1,1,0,0,0,0,0,0,0,0,0,16,1,1,0,3,7,12,8,13,9,25,9,13,-1,10,-1,17,25,24,6,20,9,14,9,13,2,1,8,23,9,9,0
247915,6,10,4,10,49376,0,16,2,2,0,2,1,0,0,0,0,0,0,0,0,0,8,0,4,1,10,13,13,9,13,2,25,2,15,-1,19,-1,14,4,17,13,21,8,9,5,1,9,14,19,18,14,16,1
370516,13,20,2,18,20636,0,18,2,2,0,1,1,0,0,0,0,0,0,0,0,0,4,1,4,1,21,24,12,18,13,23,25,24,22,-1,14,-1,4,7,5,13,4,4,24,12,12,15,7,20,8,16,19,0
298638,16,22,2,10,47125,0,14,2,2,0,2,1,0,0,0,0,0,0,0,0,0,11,0,4,2,23,5,4,9,13,2,25,2,5,-1,17,-1,11,10,14,14,3,25,7,9,3,12,13,20,19,25,12,0
62552,4,4,6,18,62933,0,1,3,2,0,1,1,0,0,0,0,0,0,0,0,0,13,1,4,0,5,10,25,9,21,5,25,5,16,-1,20,-1,6,3,7,10,9,7,18,11,18,17,14,12,16,6,15,0
49120,5,6,5,20,17365,0,5,2,2,0,1,1,0,0,0,0,0,0,0,0,0,25,1,1,0,6,5,12,8,20,5,25,5,14,-1,25,-1,12,5,19,2,19,8,17,16,15,10,4,9,22,15,6,0
81177,1,1,25,17,21346,0,1,2,2,0,2,1,0,0,0,0,0,0,0,0,0,18,0,2,0,1,7,24,1,13,2,25,2,13,-1,14,-1,25,18,24,1,20,7,6,2,22,1,17,5,24,18,1,0
96618,19,23,2,9,5830,0,12,3,2,0,1,1,0,0,0,0,0,0,0,0,0,1,1,3,0,24,18,19,11,22,5,25,5,11,-1,25,-1,18,14,25,3,25,25,20,12,18,10,14,11,18,4,8,0
167835,8,12,8,11,13338,0,17,2,2,0,2,1,0,0,0,0,0,0,0,0,0,14,1,2,1,13,15,12,7,13,2,25,2,16,-1,9,-1,11,5,19,5,24,8,7,1,23,16,9,16,8,8,2,0
50539,10,16,3,6,60847,0,9,2,2,0,1,1,0,0,0,0,0,0,0,0,0,10,1,4,1,17,6,10,18,17,5,25,5,14,-1,25,-1,6,3,3,7,6,7,16,10,16,23,22,22,4,12,22,0
204343,3,3,7,24,18074,0,13,1,2,0,1,1,0,0,0,0,0,0,0,0,0,10,0,3,0,3,12,23,8,19,5,25,5,18,-1,25,-1,25,5,7,10,22,5,16,11,10,17,11,13,15,9,9,1
32453,2,2,17,12,50441,0,2,2,2,0,1,1,0,0,0,0,0,0,0,0,0,24,0,1,0,2,5,11,5,16,5,25,5,7,-1,20,-1,5,5,19,6,16,11,20,11,21,17,23,22,12,14,6,1
31965,8,13,8,24,4136,0,-1,3,2,0,2,1,0,0,0,0,0,0,0,0,0,6,0,4,0,13,18,17,9,14,24,25,24,24,-1,16,-1,21,11,4,3,4,7,24,12,12,10,2,13,12,24,9,0
239935,5,6,25,14,24734,0,13,1,2,0,2,1,0,0,0,0,0,0,0,0,0,7,1,4,1,7,1,4,17,13,2,25,2,15,-1,14,-1,14,4,15,16,20,9,8,6,1,18,15,19,13,3,21,0
223832,11,17,6,9,300,0,5,2,2,0,1,1,0,0,0,0,0,0,0,0,0,2,1,1,1,18,8,11,5,19,5,25,5,18,-1,24,-1,7,2,9,6,18,7,18,11,15,1,10,16,3,13,7,0
333768,13,20,5,1,7670,0,11,2,2,0,1,1,0,0,0,0,0,0,0,0,0,13,1,1,1,20,3,3,11,16,5,25,5,11,-1,22,-1,3,5,4,8,8,9,20,11,16,24,23,24,2,9,9,0
229918,17,22,4,3,42991,0,13,2,2,0,2,1,0,0,0,0,0,0,0,0,0,6,1,4,1,23,7,2,10,13,2,25,2,5,-1,2,-1,15,8,7,13,10,9,7,8,1,11,5,12,22,11,16,0
23907,7,10,9,11,4767,0,16,2,2,0,2,1,0,0,0,0,0,0,0,0,0,18,0,4,1,11,5,4,14,13,2,25,2,6,-1,17,-1,13,9,18,9,18,8,10,3,25,21,19,21,7,7,17,0
421120,10,17,6,3,5983,0,23,2,2,0,1,1,0,0,0,0,0,0,0,0,0,15,1,1,1,17,13,4,20,16,5,25,5,8,-1,21,-1,3,2,8,8,8,7,15,11,16,25,25,23,2,5,24,0
274310,21,24,3,4,61256,0,16,2,2,0,2,1,0,0,0,0,0,0,0,0,0,5,1,4,1,24,7,4,25,13,2,25,2,5,-1,9,-1,11,1,1,18,23,4,7,9,3,21,17,21,11,7,24,0
20224,3,2,7,22,30407,2,2,2,2,0,1,1,0,0,0,0,0,0,0,0,0,6,1,2,0,2,8,16,4,13,11,25,10,16,-1,16,-1,1,11,25,1,4,20,18,10,13,13,1,13,17,12,2,0
346667,19,24,4,4,10645,0,15,2,2,0,1,1,0,0,0,0,0,0,0,0,0,22,0,3,2,24,8,1,16,19,5,25,5,11,-1,21,-1,22,11,24,19,23,24,19,16,13,19,19,16,16,3,24,0
44905,2,2,16,17,50717,0,19,2,2,0,1,1,0,0,0,0,0,0,0,0,0,11,0,3,0,2,4,6,6,13,13,25,11,19,-1,3,-1,1,6,20,6,13,9,15,12,6,17,5,18,7,11,7,0
27138,25,25,1,12,60530,0,6,2,2,0,2,1,0,0,0,0,0,0,0,0,0,2,0,4,1,25,9,3,23,14,23,25,25,22,-1,13,-1,4,7,7,24,1,8,22,12,11,15,7,20,8,3,20,0
183311,3,2,7,14,55181,0,-1,2,2,0,2,1,0,0,0,0,0,0,0,0,0,20,0,2,0,2,8,17,16,13,1,25,1,2,-1,14,-1,16,10,15,23,23,10,4,2,24,22,23,20,7,9,20,0
255299,10,16,7,8,48883,0,8,2,2,0,1,1,0,0,0,0,0,0,0,0,0,3,1,1,1,17,9,18,13,13,9,25,9,9,-1,13,-1,17,4,1,8,23,3,12,13,8,20,17,19,9,8,14,0
229195,15,21,13,2,38079,0,8,2,2,0,1,1,0,0,0,0,0,0,0,0,0,17,1,1,1,22,12,13,11,19,5,25,5,11,-1,19,-1,12,5,19,9,20,11,17,11,19,22,18,21,5,2,7,0
125643,11,18,6,17,9743,0,3,3,2,0,1,1,0,0,0,0,0,0,0,0,0,10,1,1,0,19,20,24,7,22,5,25,4,19,-1,24,-1,7,3,7,8,16,6,15,11,12,17,7,13,16,12,5,0
262682,7,11,8,5,10026,0,19,2,2,0,1,1,0,0,0,0,0,0,0,0,0,12,1,4,1,12,15,25,5,22,5,25,4,11,-1,25,-1,18,4,21,7,2,6,21,15,20,17,16,20,14,19,7,0
303738,4,4,6,24,23592,0,8,1,2,0,2,1,0,0,0,0,0,0,0,0,0,13,0,4,0,4,13,23,12,24,14,25,15,22,-1,9,-1,10,18,20,3,3,11,10,22,18,4,22,19,8,6,4,0
139231,2,2,8,22,55837,0,23,3,2,0,2,1,0,0,0,0,0,0,0,0,0,6,0,4,0,2,7,18,5,23,6,25,5,23,-1,18,-1,21,1,5,6,8,1,23,10,1,8,22,18,15,1,10,0
289466,13,20,2,12,51435,0,12,2,2,0,1,1,0,0,0,0,0,0,0,0,0,22,1,3,1,20,8,7,22,17,5,25,5,11,-1,20,-1,8,12,24,6,10,14,20,17,15,19,23,17,12,3,25,0
350134,6,9,4,10,47694,0,3,3,2,0,1,1,0,0,0,0,0,0,0,0,0,15,1,1,0,9,9,5,12,20,5,25,5,11,-1,22,-1,5,5,18,7,8,12,19,11,15,22,22,20,7,9,12,0
321832,12,19,15,2,47880,0,11,2,2,0,2,1,0,0,0,0,0,0,0,0,0,11,1,4,0,20,21,10,13,13,2,25,2,15,-1,15,-1,12,13,10,23,25,9,13,4,23,18,11,18,13,10,11,1
396255,5,7,25,22,14623,0,16,1,2,0,1,1,0,0,0,0,0,0,0,0,0,9,1,4,1,7,12,16,6,24,14,25,15,22,-1,8,-1,10,17,12,5,18,5,25,19,19,9,18,11,15,9,7,0
383684,3,3,7,22,42141,0,-1,3,2,0,2,1,0,0,0,0,0,0,0,0,0,12,0,4,0,3,8,16,6,20,21,25,22,22,-1,8,25,14,4,8,7,8,5,10,9,12,9,13,15,12,16,7,0
294304,5,15,11,19,38810,0,20,2,2,0,1,1,0,0,0,0,0,0,0,0,0,7,1,1,0,7,13,25,3,13,12,25,12,19,-1,8,-1,1,7,22,6,2,12,21,8,5,15,6,19,7,5,4,0
430064,4,5,6,24,27028,2,10,2,2,0,1,1,0,0,0,0,0,0,0,0,0,17,0,3,1,5,1,3,6,18,5,25,5,18,-1,21,-1,7,7,13,7,9,8,15,10,13,7,1,11,22,14,10,0
383774,5,6,11,11,26187,0,17,2,2,0,1,1,0,0,0,0,0,0,0,0,0,15,1,4,0,6,5,20,19,21,5,25,5,11,-1,25,-1,6,1,2,4,2,2,20,11,15,21,22,17,5,7,22,0
231111,5,16,10,14,31607,0,14,2,2,0,1,1,0,0,0,0,0,0,0,0,0,13,1,2,0,7,5,7,16,13,10,25,9,12,-1,7,-1,17,6,16,7,16,9,16,10,21,19,15,19,11,11,17,1
151328,2,4,19,18,16358,0,5,2,2,0,1,1,0,0,0,0,0,0,0,0,0,9,1,5,0,1,6,20,2,22,8,25,8,25,-1,8,-1,24,6,20,1,1,6,10,2,1,4,23,11,18,15,1,0
64459,17,22,4,16,61440,0,16,2,2,0,1,1,0,0,0,0,0,0,0,0,0,3,1,3,1,23,15,16,13,20,5,25,5,17,-1,22,-1,13,5,11,8,10,9,14,9,7,21,20,21,4,14,14,0
409201,14,21,2,23,64543,0,7,3,2,0,1,1,0,0,0,0,0,0,0,0,0,3,1,1,1,21,5,7,9,20,5,25,5,17,-1,22,-1,13,3,10,9,7,9,17,9,7,16,8,20,9,10,10,0
403900,6,8,10,22,33122,0,-1,2,2,0,2,1,0,0,0,0,0,0,0,0,0,4,0,4,0,8,11,11,7,23,14,25,15,20,-1,5,-1,10,10,1,5,18,1,1,20,21,1,14,5,22,13,5,0
381577,6,8,10,22,30300,0,21,2,2,0,2,1,0,0,0,0,0,0,0,0,0,14,0,2,0,8,12,12,1,15,24,25,24,25,-1,11,-1,18,9,17,2,2,9,22,11,10,3,17,10,20,11,1,0
292142,19,25,10,3,16603,0,7,3,2,0,1,1,0,0,0,0,0,0,0,0,0,5,1,1,1,24,14,11,25,13,10,25,9,9,-1,12,-1,17,10,10,11,21,6,24,17,8,20,17,19,9,6,24,0
339472,5,6,11,12,16907,0,-1,3,2,0,2,1,0,0,0,0,0,0,0,0,0,6,0,4,1,6,8,6,3,13,2,25,2,2,-1,8,-1,15,19,7,13,19,6,8,6,2,6,7,10,24,14,2,0
73994,4,5,12,12,18041,0,17,2,2,2,2,1,0,0,0,0,0,0,0,0,2,9,1,2,1,5,11,17,4,13,2,25,2,8,-1,10,-1,25,10,12,6,15,11,2,1,22,16,7,20,14,16,11,1
88213,7,11,4,5,24323,0,9,2,2,0,1,1,0,0,0,0,0,0,0,0,0,13,0,4,1,12,6,14,24,15,5,25,5,8,-1,22,-1,3,2,17,9,16,11,20,11,16,21,18,21,8,8,17,0
150764,9,14,7,13,65723,0,20,2,2,0,2,1,0,0,0,0,0,0,0,0,0,16,0,4,1,15,3,2,22,13,2,25,2,6,25,17,-1,23,7,21,18,23,9,4,2,23,24,23,20,2,1,23,0
306234,10,15,3,22,53786,0,7,3,2,0,2,1,0,0,0,0,0,0,0,0,0,1,0,4,0,16,13,4,8,14,23,25,25,22,-1,14,-1,4,3,4,9,3,8,24,11,11,10,4,16,12,15,11,0
163176,19,23,4,7,62116,0,25,2,1,1,1,1,0,0,0,0,0,0,0,0,0,10,1,1,3,24,6,6,18,18,6,25,5,18,-1,24,-1,19,9,20,12,16,14,25,12,12,20,18,19,11,4,22,1
209532,10,22,7,20,44936,0,6,3,2,0,1,1,0,0,0,0,0,0,0,0,0,5,1,4,1,16,9,18,7,14,24,25,24,24,-1,16,-1,21,9,2,3,3,9,19,9,12,8,5,15,13,9,4,0
120580,18,23,2,2,49951,0,16,2,2,0,1,1,0,0,0,0,0,0,0,0,0,8,1,1,2,23,11,6,20,13,10,25,9,13,-1,13,-1,6,6,10,12,20,8,10,12,8,23,23,22,3,8,21,0
238427,5,7,5,23,34578,0,-1,2,2,0,2,1,0,0,0,0,0,0,0,0,0,25,0,1,0,7,1,4,6,13,9,25,9,13,-1,9,-1,17,25,25,5,25,25,18,13,12,5,15,5,24,17,1,0
108455,12,18,3,10,36840,0,16,1,2,1,1,1,0,0,0,1,0,0,0,0,1,16,1,1,1,19,14,2,16,19,5,25,5,11,-1,22,-1,5,10,20,6,9,14,21,10,14,21,19,21,7,24,23,1
122682,12,18,6,14,40448,0,13,2,2,0,1,1,0,0,0,0,0,0,0,0,0,12,1,3,0,19,15,24,11,19,5,25,5,14,-1,21,-1,12,1,9,6,13,6,17,13,15,21,19,18,7,12,18,0
161637,25,25,1,19,11002,0,13,2,2,0,2,1,0,0,0,0,0,0,0,0,0,6,0,4,1,25,8,2,25,13,23,25,24,25,-1,17,-1,4,10,6,10,4,5,21,12,10,19,20,21,5,6,21,0
183405,10,16,7,7,40580,0,3,2,2,0,1,1,0,0,0,0,0,0,0,0,0,13,0,1,0,16,11,13,23,17,5,25,5,11,-1,21,-1,22,8,11,15,20,21,19,9,13,25,24,24,2,14,25,1
64117,2,2,17,18,53623,0,-1,3,2,0,2,1,0,0,0,0,0,0,0,0,0,18,0,4,1,2,7,19,4,13,2,25,2,2,-1,3,-1,15,16,5,9,8,9,6,6,2,1,11,1,25,17,4,0
219844,15,21,2,20,47745,0,15,2,2,0,1,1,0,0,0,0,0,0,0,0,0,23,0,1,1,22,6,2,15,13,10,25,10,13,-1,14,-1,17,14,19,6,13,11,10,10,13,12,3,10,21,9,18,0
312157,20,24,4,17,15182,0,12,3,2,0,1,1,0,0,0,0,0,0,0,0,0,3,1,4,1,24,25,7,9,25,13,25,12,20,-1,2,-1,12,6,16,4,2,7,12,23,21,17,19,21,3,12,14,0
423309,5,7,10,9,63243,1,16,2,2,0,1,1,0,0,0,0,0,0,0,0,0,15,1,1,0,8,4,15,11,20,5,25,5,11,-1,19,-1,5,16,25,11,10,23,20,11,20,17,17,18,16,4,21,1
78636,6,9,25,24,25864,0,2,2,2,0,1,1,0,0,0,0,0,0,0,0,0,3,1,4,0,10,8,23,8,25,13,25,14,22,-1,3,-1,10,17,21,5,3,5,13,24,20,8,13,13,7,16,3,0
204035,4,17,3,14,63206,0,7,2,2,0,1,1,0,0,0,0,0,0,0,0,0,4,1,4,0,18,7,23,3,19,5,25,5,11,-1,21,-1,22,21,25,9,9,23,19,11,18,1,9,1,25,25,1,1
415174,4,3,13,20,2289,0,21,2,2,0,1,1,0,0,0,0,0,0,0,0,0,25,0,1,0,3,2,15,1,17,5,25,5,14,-1,25,-1,12,9,24,2,21,13,17,11,13,1,9,5,19,7,3,0
386593,6,9,10,2,63633,0,12,2,2,0,2,1,0,0,0,0,0,0,0,0,0,15,1,4,1,9,10,6,8,13,2,25,2,4,-1,10,-1,12,5,10,14,18,10,5,9,3,16,11,16,17,11,13,1
209758,4,5,25,25,42668,0,12,2,2,0,1,1,0,0,0,0,0,0,0,0,0,6,1,4,0,5,22,25,6,25,12,25,12,22,-1,6,-1,4,3,6,10,6,2,10,25,19,15,15,21,6,14,6,0
18757,25,25,3,3,30871,0,8,2,2,0,1,1,0,0,0,0,0,0,0,0,0,2,1,1,1,24,15,13,25,16,5,25,5,11,-1,20,-1,8,6,15,8,10,9,18,11,16,25,25,25,1,5,25,0
410752,9,14,3,22,15185,0,4,2,2,0,1,1,0,0,0,0,0,0,0,0,0,1,1,4,0,14,13,6,8,16,24,25,24,23,-1,12,-1,11,5,3,8,1,5,14,10,10,7,2,12,17,5,3,0
78558,11,18,6,9,32569,0,17,1,2,0,2,1,0,0,0,0,0,0,0,0,0,3,1,4,1,18,17,7,8,13,2,25,2,17,-1,12,-1,24,13,11,8,23,7,4,3,24,13,7,16,19,17,13,0
198016,3,3,14,5,43626,0,25,3,2,0,2,1,0,0,0,0,0,0,0,0,0,14,1,4,0,3,9,15,12,13,2,25,2,7,-1,9,-1,14,9,4,11,14,11,8,8,1,15,10,20,13,5,15,0
136885,25,25,1,19,38563,0,8,2,2,0,2,1,0,0,0,0,0,0,0,0,0,6,0,4,1,25,10,7,19,14,24,25,24,25,-1,17,-1,18,11,9,14,5,5,25,16,11,18,20,23,5,9,20,0
72394,6,9,4,14,19635,0,-1,3,2,0,2,1,0,0,0,0,0,0,0,0,0,25,0,1,0,10,2,11,4,22,5,25,4,11,-1,25,-1,18,17,25,7,6,25,20,12,20,10,20,5,24,15,7,0
397569,6,8,10,12,442,0,25,2,2,0,2,1,0,0,0,0,0,0,0,0,0,10,1,2,0,8,13,16,15,13,2,25,2,15,-1,15,-1,24,16,15,16,18,9,12,5,24,16,11,18,13,8,9,0
353017,8,13,21,15,2538,0,11,1,2,0,1,1,0,0,0,0,0,0,0,0,0,17,0,1,0,13,6,13,4,19,5,25,5,11,-1,22,-1,8,9,21,3,4,12,19,13,21,6,6,1,25,13,3,1
389448,14,21,5,5,55927,0,6,2,2,0,2,1,0,0,0,0,0,0,0,0,0,4,1,4,1,21,7,18,9,13,2,25,2,3,-1,5,-1,15,7,2,17,14,7,8,10,4,12,5,14,21,13,13,0
76662,14,21,2,23,60010,0,10,2,2,0,1,1,0,0,0,0,0,0,0,0,0,8,1,4,1,21,8,6,20,22,19,25,19,25,-1,3,25,6,5,3,6,2,4,25,4,15,18,17,23,3,8,21,0
